exp,out,measure,est,lo,hi,p,n,adj,q
adv_fibrosis,high_tg,OR,0.62504427737478,0.522705550109082,0.747419553125907,2.76700778448305e-07,34799,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.496560302847886e-07
anemia,high_tg,OR,0.601245330160083,0.530060687186387,0.681989733964544,3.54008878295126e-15,34799,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",9.38163483337422e-15
leukocytosis,high_tg,OR,1.60988640398441,1.27298544250722,2.03594962455288,7.21561819261558e-05,34799,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0001248816082279709
vitd_deficiency,high_tg,OR,1.15112383418691,1.0310050319003,1.28523725940583,0.0124511894872478,34799,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.017647118460397085
osteoporosis,high_tg,OR,1.15270921805291,0.922909876510515,1.4397272964594,0.210922797486105,34799,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.2507155223577664
current_smoking,high_tg,OR,1.91015486067069,1.76644218616305,2.06555958656609,1.10716215676575e-56,34799,"Age, years, Male sex, Body mass index, kg/m2, Ever alcohol (past/current)",6.620416156415911e-56
age,high_ldl,OR,1.04994280763264,0.988403591315715,1.11531353081395,0.113905055431578,12077,unadjusted,0.14140768601692552
men,high_ldl,OR,1.05297557062936,0.922885950926855,1.20140256900508,0.443020659042101,12077,unadjusted,0.4919037708531777
bmi,high_ldl,OR,1.28848229422203,1.21089915943017,1.37103623335978,1.9739042286177e-15,12077,"Age, years, Male sex",5.266735373629954e-15
smoking,high_ldl,OR,0.980138104843614,0.809409700129317,1.18687817110784,0.837237617725514,12077,"Age, years, Male sex",0.8627123726241253
alcohol,high_ldl,OR,1.12240327947757,0.886378377779977,1.42127690990982,0.337830100425943,12077,"Age, years, Male sex",0.38744305232828763
wc,high_ldl,OR,1.3102307351505,1.21835712584227,1.40903232961866,4.45189895567655e-13,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1120275263753766e-12
height,high_ldl,OR,0.955916191846116,0.852873787254854,1.0714079615165,0.438570835170085,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.4878858122138469
weight,high_ldl,OR,1.29818354589926,1.20606875431772,1.39733370324891,4.78551979134428e-12,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.149699911672207e-11
whtr,high_ldl,OR,1.31873243233536,1.22576520407748,1.41875068920884,1.68583646760652e-13,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.265456924504428e-13
fat_kg,high_ldl,OR,1.2760054560017,1.05546879187764,1.54262251643615,0.0122217709834055,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.01735688604982023
lean_kg,high_ldl,OR,1.07030543937821,0.750711786567507,1.52595677070746,0.707519663665297,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.7458498220380653
asmm_kg,high_ldl,OR,1.11354155822419,0.75974226028694,1.63209928775589,0.58172200215925,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.6278960746567203
asmi,high_ldl,OR,1.16950129423289,0.829696619778031,1.64847396579526,0.371873905919076,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.4226330741035772
bodyfat_pct,high_ldl,OR,1.53202325744487,1.11970015741988,2.09618195174715,0.0079825688630939,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.01158149646107714
asm_pct,high_ldl,OR,0.684396918540404,0.475080002746369,0.985937398753583,0.0424340816552629,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.05629108685116231
obesity,high_ldl,OR,1.38620593205346,1.20323168560847,1.59700489028302,6.45755728327804e-06,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1857933655737882e-05
overweight,high_ldl,OR,1.58492492561887,1.35064575485341,1.85984149494522,1.88086363373358e-08,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.931395678344017e-08
abdominal_obesity,high_ldl,OR,1.33655636234061,1.15077136607961,1.55233520955508,0.0001491112903516,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.00025309395885220973
central_obesity,high_ldl,OR,1.46142265980187,1.23662061435487,1.72709088445576,8.91905806545127e-06,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.6192228096144007e-05
high_bodyfat,high_ldl,OR,1.54289749644992,1.00406506357389,2.37089484627431,0.0485874301895394,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.06366254803852595
sarcopenia,high_ldl,OR,1.15072965211353,0.594433386943017,2.22763182778671,0.677210528635311,12077,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.716902759799689
sbp,high_ldl,OR,1.0320775780247,0.947252069599167,1.12449912884547,0.47063398771817,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.5199413126547662
dbp,high_ldl,OR,1.17645490598228,1.09241355309363,1.26696171233895,1.80189527706868e-05,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.231301000934772e-05
glucose,high_ldl,OR,1.02595174694798,0.951785209073085,1.10589760907367,0.503419161887325,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.5511477426693064
hba1c,high_ldl,OR,1.07325409973184,0.991680998792924,1.16153719189263,0.0797804478859393,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.10147588929370828
homa_ir,high_ldl,OR,0.98844882135997,0.866977978633793,1.12693874184388,0.862167375903394,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.882975719084546
tg,high_ldl,OR,0.97373636178195,0.92918566646558,1.02042308278705,0.265454692789378,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.310299179556651
alt,high_ldl,OR,1.19827664817826,1.1247728630152,1.27658389776596,2.39939381518144e-08,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.994482870608174e-08
ast,high_ldl,OR,1.06798748279631,1.01778300982293,1.12066840613505,0.0074710649396161,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.010895689738023977
creatinine,high_ldl,OR,1.01991863601017,0.977920954769175,1.06371994485626,0.358026940418513,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.4079491698977686
egfr,high_ldl,OR,0.891595166657009,0.812053274430382,0.978928312017157,0.0161783548281276,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.022584290806446854
hemoglobin,high_ldl,OR,1.66117284075202,1.49410035535378,1.84692761564782,1.5022942017866702e-20,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.573103006648792e-20
platelet,high_ldl,OR,1.28004617464584,1.19371462738289,1.37262137167386,5.47390842072375e-12,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.3123965594138222e-11
wbc,high_ldl,OR,1.1845873652939,1.10603796669885,1.26871524148683,1.39323978479644e-06,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.6726527897892496e-06
fib4,high_ldl,OR,0.571158995953953,0.431652475848091,0.755752872766871,9.12302232288368e-05,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.00015704440186312962
vitd,high_ldl,OR,0.981021879332708,0.82852644921524,1.16158503888566,0.824151620418678,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.8509709783390748
fn_bmd,high_ldl,OR,0.966475195110416,0.709770032764214,1.31602386638662,0.828716547563773,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.8546821904889044
ls_bmd,high_ldl,OR,0.925987849955741,0.717613451405349,1.19486820737049,0.554741554731138,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.6017245937059033
insulin,high_ldl,OR,0.969571289021898,0.844468431132643,1.11320737382062,0.661193696290045,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.7022690586048065
hsi,high_ldl,OR,1.48174648366735,1.30983201954289,1.67622459147606,4.914078148439351e-10,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.0988814754795806e-09
dm,high_ldl,OR,0.701797674245692,0.558163259129496,0.882394115916533,0.0024662809901757,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0037700701594612918
prediabetes,high_ldl,OR,1.42237942649114,1.22005238992176,1.6582593088769,7.12217400663382e-06,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.3051143002791004e-05
htn,high_ldl,OR,0.556941099973168,0.464693869801341,0.667500496556857,2.8585141431708103e-10,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.457784998234506e-10
mets,high_ldl,OR,0.867639682687832,0.72401232818924,1.03975939312718,0.124259381087895,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.1535045739009352
high_tg,high_ldl,OR,1.65870800759663,1.41740308965271,1.94109373300385,3.37807789147346e-10,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",7.616895220082924e-10
atherogenic_dyslipidemia,high_ldl,OR,0.759276062203075,0.631872185098033,0.912368279900096,0.0033303621248058,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0050319757201055465
insulin_resistance,high_ldl,OR,1.03717782946595,0.771675807276372,1.39402821728014,0.808869105149447,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.8369086334713137
ckd,high_ldl,OR,1.06549891579304,0.766149016238217,1.48181086902702,0.706219909968936,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.7447025517696385
high_alt,high_ldl,OR,1.56125034730537,1.27978985254287,1.90461163769815,1.17382935348387e-05,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.1222298923287464e-05
high_ast,high_ldl,OR,1.3102454792352,1.00906244311335,1.70132505433406,0.0427095011075798,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.05663511404401207
adv_fibrosis,high_ldl,OR,0.452743053052968,0.238601016092533,0.859075436662139,0.0153955269368994,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.021525623609273396
steatosis,high_ldl,OR,1.00623726326342,0.826531230298521,1.22501533258963,0.950610999696872,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.9575043222049302
masld,high_ldl,OR,1.14358074550364,0.946918245373121,1.38108746755783,0.163608763053628,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.19848570769811102
anemia,high_ldl,OR,0.504483935593093,0.364454611227344,0.698314778936186,3.84857369652141e-05,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",6.767187498326714e-05
leukocytosis,high_ldl,OR,1.62924602766563,1.01044588568021,2.62700126378099,0.0453371428670871,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.05975951241687154
vitd_deficiency,high_ldl,OR,1.05291128302037,0.728561487561516,1.52165903474,0.783833532912728,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.8167638174315467
osteoporosis,high_ldl,OR,1.09548673992636,0.541974914364423,2.2142928861603,0.799666651002471,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.8300623924621359
current_smoking,high_ldl,OR,0.924162388362096,0.761553635511616,1.12149175085923,0.424519035228866,12077,"Age, years, Male sex, Body mass index, kg/m2, Ever alcohol (past/current)",0.4739004887721287
age,high_nonhdl,OR,1.22855663331573,1.18392811711325,1.27486743447254,3.71229237883219e-27,35794,unadjusted,1.3273800769793883e-26
men,high_nonhdl,OR,1.32447657469969,1.21589928024301,1.44274959730021,1.3978731329284001e-10,35794,unadjusted,3.2031939975106217e-10
bmi,high_nonhdl,OR,1.47586420520976,1.42289322838251,1.53080716723593,3.01692873616578e-90,35794,"Age, years, Male sex",2.6366310195473643e-89
smoking,high_nonhdl,OR,1.27873864329999,1.13132497401594,1.44536057757499,8.53349079861147e-05,35794,"Age, years, Male sex",0.0001471118678057249
alcohol,high_nonhdl,OR,0.921419638659058,0.802808162597394,1.05755545354659,0.244499569031533,35794,"Age, years, Male sex",0.2875216968711383
wc,high_nonhdl,OR,1.57029014177771,1.50514919814765,1.63825030262705,2.97969125742693e-90,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.6105653255367283e-89
height,high_nonhdl,OR,0.952929080462753,0.884584077161799,1.02655457614064,0.204263757108633,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.24312840572375988
weight,high_nonhdl,OR,1.49296720294374,1.43007147461592,1.55862913751515,1.6017928108609398e-70,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1396998545156021e-69
whtr,high_nonhdl,OR,1.6000787550722,1.53187836223344,1.67131548140716,1.94718790869111e-92,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.7450371029033308e-91
fat_kg,high_nonhdl,OR,1.59624972937404,1.44832372989244,1.75928429945419,1.86116271005118e-19,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.52699415244541e-19
lean_kg,high_nonhdl,OR,1.46977399376186,1.22884061129501,1.75794612652176,2.97638656136673e-05,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.286350715649835e-05
asmm_kg,high_nonhdl,OR,1.43473755518885,1.17543616561141,1.75124086912754,0.0004245386093648,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.0006941620158694641
asmi,high_nonhdl,OR,1.44524381665762,1.2490382127582,1.67227044637379,1.04512353797089e-06,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.013635175455949e-06
bodyfat_pct,high_nonhdl,OR,2.05419905469173,1.77558400697086,2.37653287015986,2.35465351340864e-20,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.130773580589192e-20
asm_pct,high_nonhdl,OR,0.489583133908693,0.416656690587332,0.575273721561941,6.35396913107052e-17,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.7579480973786622e-16
obesity,high_nonhdl,OR,2.00123542685217,1.82746187995658,2.19153311902919,7.44956263358321e-49,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.898567547619623e-48
overweight,high_nonhdl,OR,2.3685233499335,2.13780614207206,2.62414011671932,1.83363257523486e-58,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.1231398139090743e-57
abdominal_obesity,high_nonhdl,OR,1.86904983435485,1.69891112584415,2.05622720939339,9.27374705747038e-37,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.9783358266030053e-36
central_obesity,high_nonhdl,OR,2.38690046129005,2.13593887554117,2.66734871364854,3.5324415906689e-51,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.9052464444618477e-50
high_bodyfat,high_nonhdl,OR,1.88304452151489,1.50454121377788,2.35676938427206,5.34462747900996e-08,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0982367550217666e-07
sarcopenia,high_nonhdl,OR,0.674436847182942,0.476728488575261,0.954138617135019,0.0265329875157659,35794,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.03612260611926073
sbp,high_nonhdl,OR,1.20387679227288,1.14431595885659,1.26653772479185,9.66112194639414e-13,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.3844759281850145e-12
dbp,high_nonhdl,OR,1.38615336885106,1.32154764772654,1.45391743179488,8.056173452065229e-40,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",3.614502280022132e-39
glucose,high_nonhdl,OR,1.15400469649391,1.10918440993331,1.200636095859,1.7120022538972e-12,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.187272179323568e-12
hba1c,high_nonhdl,OR,1.20888163899095,1.1583787679467,1.2615863286927,5.12023110353527e-18,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.4661344672074163e-17
homa_ir,high_nonhdl,OR,1.20197781132644,1.11990848775662,1.29006135297286,3.95603905055598e-07,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",7.801326727916104e-07
tg,high_nonhdl,OR,1.82996170803953,1.73562686866953,1.92942383719722,1.9193855489707898e-102,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.862279863216287e-101
alt,high_nonhdl,OR,1.26371450144419,1.21257524775195,1.31701050645809,4.32976365984953e-28,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.5672587471726664e-27
ast,high_nonhdl,OR,1.12733096683755,1.08525893611436,1.17103399612733,7.48013255196556e-10,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.665298789381966e-09
creatinine,high_nonhdl,OR,1.02088437840183,0.989834371086923,1.05290839003748,0.189763599581717,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.22787159827030595
egfr,high_nonhdl,OR,0.88690225124855,0.834191998485988,0.94294311704904,0.0001262655802192,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0002155634384546885
hemoglobin,high_nonhdl,OR,1.68226118103898,1.57138820417398,1.80095706058725,9.417383032831639e-49,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.8992648510536234e-48
platelet,high_nonhdl,OR,1.31839524926125,1.26160656453111,1.37774016253683,6.320942154571249e-34,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.5707111164434113e-33
wbc,high_nonhdl,OR,1.19303394461461,1.14172319562558,1.24665067544923,4.9975983234411605e-15,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.317480635865252e-14
fib4,high_nonhdl,OR,0.680744884988976,0.521765989484757,0.888163674478427,0.0046299799141754,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.006909656465138032
vitd,high_nonhdl,OR,1.05953466223641,0.978000291094959,1.14786642775285,0.157193292400672,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.19137047211723707
fn_bmd,high_nonhdl,OR,0.913482912227531,0.788009724490657,1.05893494077253,0.230586643010432,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.27234277554753233
ls_bmd,high_nonhdl,OR,0.855495350822416,0.755433743849935,0.968810701450681,0.0142755608858698,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.020103368828481984
insulin,high_nonhdl,OR,1.11047643881271,1.03939142033525,1.18642303277856,0.001948066110052,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.0030000388454757953
hsi,high_nonhdl,OR,1.73792286791233,1.60494153778088,1.88192268921447,6.30827531245827e-41,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",2.9080818914238255e-40
dm,high_nonhdl,OR,0.920093696336141,0.800731648143097,1.05724859508265,0.240199251068413,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.2829370442351005
prediabetes,high_nonhdl,OR,1.57693133740446,1.43211884543857,1.73638692822781,3.59619115380104e-20,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.084399421548567e-19
htn,high_nonhdl,OR,0.759403303649124,0.675041253065423,0.854308347785245,4.82690063551866e-06,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",8.938140924446225e-06
high_tg,high_nonhdl,OR,4.85733616968713,4.37899911487444,5.38792405442799,3.1142994098752e-171,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",5.32454491338857e-170
insulin_resistance,high_nonhdl,OR,1.37270080664058,1.17963009475952,1.59737150902023,4.47416968370598e-05,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",7.839813744284807e-05
ckd,high_nonhdl,OR,0.948713279670383,0.753762960037784,1.19408479156075,0.653777939174001,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.6950214010778241
high_alt,high_nonhdl,OR,2.16054752361884,1.89334494041199,2.46545967519249,1.16872494601203e-29,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",4.3466201265621646e-29
high_ast,high_nonhdl,OR,1.64359473208658,1.3884723278826,1.94559415344081,8.584489613305951e-09,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.8246573577588148e-08
adv_fibrosis,high_nonhdl,OR,0.45161447301657,0.321720058388691,0.633953733750793,4.53971111663113e-06,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",8.419622197353786e-06
anemia,high_nonhdl,OR,0.500772630288873,0.407359037631977,0.615607373544989,6.11424498429632e-11,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",1.4158034736812388e-10
leukocytosis,high_nonhdl,OR,1.75910407220827,1.2949885597588,2.38955557834123,0.000306493939652,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.000505844262162298
vitd_deficiency,high_nonhdl,OR,0.912449256923722,0.764597778057382,1.08889100956578,0.309925653459735,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.3579182554955756
osteoporosis,high_nonhdl,OR,1.35807168040471,1.01012074647083,1.82587942635681,0.0432765963330663,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever smoking (past/current), Ever alcohol (past/current)",0.057300816648518604
current_smoking,high_nonhdl,OR,1.33362662361138,1.18254127791042,1.50401512778299,2.81511104933017e-06,35794,"Age, years, Male sex, Body mass index, kg/m2, Ever alcohol (past/current)",5.2879045950617915e-06
age,atherogenic_dyslipidemia,OR,1.34003262788526,1.29515953408677,1.38646042941978,8.33980602779851e-61,34795,unadjusted,5.263942084212608e-60
men,atherogenic_dyslipidemia,OR,1.15244968494307,1.07825801245192,1.23174626201501,3.01039416070071e-05,34795,unadjusted,5.344056569550353e-05
bmi,atherogenic_dyslipidemia,OR,1.7031522359972,1.64411233075774,1.76431225818091,2.70409355262432e-168,34795,"Age, years, Male sex",4.5136575793094104e-167
smoking,atherogenic_dyslipidemia,OR,1.36018044252611,1.23167800615231,1.5020896914528,1.39769137620868e-09,34795,"Age, years, Male sex",3.0824477313756864e-09
alcohol,atherogenic_dyslipidemia,OR,0.732337181787537,0.660131218101695,0.812441122494969,4.51651269217843e-09,34795,"Age, years, Male sex",9.747032905546832e-09
wc,atherogenic_dyslipidemia,OR,1.84868199723188,1.77999195021447,1.92002279924775,1.2987931165248801e-190,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.755632142410017e-189
height,atherogenic_dyslipidemia,OR,0.996601293725904,0.939787852878026,1.05684930446218,0.909496941632975,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.9227794645964561
weight,atherogenic_dyslipidemia,OR,1.7442917846118,1.67549620512946,1.81591209848735,2.48535723034614e-144,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.432716927560433e-143
whtr,atherogenic_dyslipidemia,OR,1.8705357486118,1.79963652677695,1.9442281453917,3.55555577406727e-190,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.453968712062455e-189
fat_kg,atherogenic_dyslipidemia,OR,1.6272427219595,1.50813379568869,1.75575859631273,1.95479332110391e-31,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",7.582359115559439e-31
lean_kg,atherogenic_dyslipidemia,OR,1.82383415909711,1.61625126156917,2.05807792326793,1.35476975306292e-20,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.134747894529986e-20
asmm_kg,atherogenic_dyslipidemia,OR,1.73434500960503,1.52246734171523,1.97570912027123,1.22369211622835e-15,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.2799418823106918e-15
asmi,atherogenic_dyslipidemia,OR,1.73716740067784,1.54580967576702,1.95221353914765,6.20187776601026e-19,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.8172224202901943e-18
bodyfat_pct,atherogenic_dyslipidemia,OR,1.88481978265711,1.69081838775241,2.10108054113248,6.17412404071005e-27,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.1942749617942276e-26
asm_pct,atherogenic_dyslipidemia,OR,0.538149338991528,0.475135772674844,0.609519905071867,1.31050775150524e-20,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",4.0066044277790413e-20
obesity,atherogenic_dyslipidemia,OR,2.71467908618583,2.51834823806149,2.92631591993306,8.31555683489255e-135,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0422559136117991e-133
overweight,atherogenic_dyslipidemia,OR,3.14038409744811,2.87856512823677,3.42601672714136,5.62000929929554e-132,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.872803038930172e-131
abdominal_obesity,atherogenic_dyslipidemia,OR,2.68251317811744,2.48503173025143,2.89568815688551,1.17390658444229e-127,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.3735877044537359e-126
central_obesity,atherogenic_dyslipidemia,OR,3.36695263844906,3.07828007815824,3.68269611007643,4.03655697314794e-139,34795,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",5.324626838736722e-138
