exp,out,measure,est,lo,hi,p,n,adj,q
hdl,dbp,beta,0.416150902914289,0.162680835642543,0.669620970186036,0.001667084402584,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0028648939603050845
ldl,dbp,beta,1.80660679668452,1.46206700156627,2.15114659180277,4.4005772080395396e-18,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",2.2433870405933528e-17
nonhdl,dbp,beta,2.07554332539392,1.79237608094244,2.35871056984541,1.12005904874165e-27,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",9.868493534124649e-27
alt,dbp,beta,0.974037395409926,0.499243165009233,1.44883162581062,0.0001025779185623,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.00020158879574389409
ast,dbp,beta,0.55890286022503,0.275552808269995,0.842252912180066,0.0001814560287356,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0003488046888620183
creatinine,dbp,beta,-0.873400313403182,-1.22081045262565,-0.525990174180713,3.19199172280894e-06,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",7.1747268496773676e-06
egfr,dbp,beta,0.472661289999964,0.12767488559034,0.817647694409587,0.0084458370675307,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.013164590795567945
hemoglobin,dbp,beta,2.30880402079998,2.02880839188875,2.5887996497112,1.07592183223769e-31,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.2445458386936553e-30
platelet,dbp,beta,0.923414254106822,0.694082765536108,1.15274574267754,1.69353890911379e-12,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",5.892383398816318e-12
wbc,dbp,beta,-0.271963082445023,-0.570313762454849,0.0263875975648024,0.0765621585530481,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.10190333557545038
fib4,dbp,beta,-0.679209855870133,-1.43538160199877,0.0769618902585041,0.0809114651732443,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.10705209238306168
vitd,dbp,beta,-0.0171126198491201,-0.254756007453956,0.220530767755716,0.888000850498986,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.9059341058273175
fn_bmd,dbp,beta,-0.200428819129536,-0.565433447462837,0.164575809203764,0.285453820249973,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.33870885210224755
ls_bmd,dbp,beta,0.136962626589234,-0.280766396980729,0.554691650159198,0.522531676293289,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.5795164876412254
insulin,dbp,beta,0.608069081868707,0.235517300763922,0.980620862973492,0.0017708531245178,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.003027439481673473
ggt,dbp,beta,1.20168466952055,0.971096976287747,1.43227236275334,6.21148375749171e-18,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",3.1503371467483593e-17
uric,dbp,beta,0.260130678004134,-0.0004303846852623,0.520691740693531,0.0527374173887766,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.07226505825770704
cap,dbp,beta,1.78489563916575,0.952369632323388,2.61742164600812,0.0022993769717995,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0038674894984858936
lsm,dbp,beta,-0.780846304365497,-1.32163157329776,-0.24006103543323,0.0197202378832339,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.028915219075638737
dm,dbp,beta,-2.38731046729108,-3.10124973236432,-1.67337120221783,1.54192580432612e-09,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",4.521763144487866e-09
prediabetes,dbp,beta,1.09145681746263,0.653251217054368,1.5296624178709,3.32862135612137e-06,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",7.469101579589416e-06
dyslipidemia,dbp,beta,0.476875680439965,0.0014437686702419,0.952307592209689,0.0516526709827597,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.07090144566543975
low_hdl,dbp,beta,-0.148940838597947,-0.663908397143513,0.366026719947619,0.571873473305845,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.6247808507036517
high_tg,dbp,beta,2.27802667799163,1.47030243022814,3.08575092575512,1.97192959942279e-07,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",4.91553465363362e-07
high_ldl,dbp,beta,3.15692250235987,2.00207925711466,4.31176574760508,4.22554531396708e-07,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.0261668055281625e-06
high_nonhdl,dbp,beta,3.7518726874425,2.90481280925042,4.59893256563457,2.5626504619139998e-14,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.0158161550432649e-13
atherogenic_dyslipidemia,dbp,beta,1.06410087722244,0.0669135431129002,2.06128821133199,0.0386265465044203,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.054225201551272785
insulin_resistance,dbp,beta,1.28280458353329,0.556660307280823,2.00894885978575,0.0007461924786585,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.0013399625263608834
ckd,dbp,beta,-1.32429817877942,-1.93738160860097,-0.711214748957868,4.5735536561866e-05,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",9.297522232206675e-05
high_alt,dbp,beta,3.03202527718537,2.3592103002208,3.70484025414994,1.1365557852819999e-14,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",4.56932386847113e-14
high_ast,dbp,beta,2.07703914359044,1.12824774201124,3.02583054516964,3.66689413720068e-05,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",7.567153472491336e-05
adv_fibrosis,dbp,beta,-3.79678154484077,-5.17201783168781,-2.42154525799373,3.33169416657651e-07,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",8.166159927494841e-07
anemia,dbp,beta,-3.7338777009343,-4.63060710104706,-2.83714830082155,4.10080664738597e-13,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",1.5076943398753623e-12
leukocytosis,dbp,beta,-1.25951120618739,-2.16414977447612,-0.354872637898663,0.007327723972475,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.011535406301277796
vitd_deficiency,dbp,beta,0.126444833486147,-0.407179625071619,0.660069292043913,0.643194563311161,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.6886272510037761
osteoporosis,dbp,beta,0.492077892997872,-1.27852336734062,2.26267915333637,0.587656591970973,24727,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current), Body mass index, kg/m2",0.6388484412852897
current_smoking,dbp,beta,-0.257106837651114,-0.752321887711873,0.238108212409645,0.310933888323974,24727,"Age, years, Male sex, Ever alcohol (past/current), Body mass index, kg/m2",0.3652180707273281
age,glucose,beta,7.17494131898649,6.61227246159436,7.73761017637862,4.90731532918636e-50,12581,unadjusted,1.504910034283817e-48
men,glucose,beta,5.4023565594484,4.20089754518279,6.603815573714,9.620417443172041e-15,12581,unadjusted,3.891449018935439e-14
bmi,glucose,beta,6.62891343862443,5.96050582830676,7.29732104894209,5.01682987101658e-39,12581,"Age, years, Male sex",8.269407904058996e-38
smoking,glucose,beta,1.45974439011695,0.224576664877634,2.69491211535627,0.0222207630296455,12581,"Age, years, Male sex",0.03240673929082934
alcohol,glucose,beta,-2.14810020957731,-3.98168560649067,-0.314514812663939,0.0233849579391583,12581,"Age, years, Male sex",0.03398636796741743
wc,glucose,beta,7.44673537658716,6.70826934628903,8.1852014068853,2.15026323724001e-39,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.6824421500092984e-38
height,glucose,beta,-0.434280668824108,-1.64426100978494,0.775699672136726,0.48313432793261,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",0.5409791682143802
weight,glucose,beta,6.42027014719448,5.65982514068059,7.18071515370837,1.20184979405011e-32,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.499847881786194e-31
whtr,glucose,beta,7.71417530902734,7.00051480003671,8.42783581801796,3.39786753659959e-42,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",6.89331485886563e-41
fat_kg,glucose,beta,6.45678523818212,5.16340914162783,7.7501613347364,7.34923988569649e-15,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.000370793376194e-14
lean_kg,glucose,beta,7.95381660385643,6.15524688526578,9.75238632244708,8.69088636107149e-13,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.111415967818897e-12
asmm_kg,glucose,beta,6.04307685062451,4.27816888057896,7.80798482067007,3.7526134599035e-09,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.0657098957199027e-08
asmi,glucose,beta,6.20383423299156,4.71304676548303,7.69462170050009,7.82653159545073e-12,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.6194381549579598e-11
bodyfat_pct,glucose,beta,6.23436737455802,4.74691398377671,7.72182076533933,6.0855156618094294e-12,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.048876592180264e-11
asm_pct,glucose,beta,-8.20505844456104,-10.0114946732515,-6.39862221587054,3.17159081944641e-13,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.175896277575445e-12
obesity,glucose,beta,11.7621265629094,10.4308570105612,13.0933961152575,2.59979065507579e-34,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",3.5587445783667213e-33
overweight,glucose,beta,8.9550945223919,7.59005715875064,10.3201318860332,2.9554836547492702e-24,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",2.141372406261559e-23
abdominal_obesity,glucose,beta,10.9681934685105,9.77229064069646,12.1640962963245,1.0334020566044e-35,12581,"Age, years, Male sex, Ever smoking (past/current), Ever alcohol (past/current)",1.4812096144663066e-34
